,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ufsquare,Sum,AVGfdust,AVGufdust,AVGozone,AVGnd,AVGcm,AVGsgas,SDfdus,SDufdust,SDozone,SDnd,SDcm,SDsgas
3964,20180807,102,동북권,111161,성북구,24,12,0.03,0.017,0.5,0.002,144,36.549,,,,,,,,,,,,
3965,20180807,102,동북권,111152,동대문구,14,11,0.038,0.021,0.4,0.005,121,25.464,,,,,,,,,,,,
3966,20180807,102,동북권,111151,중랑구,13,9,0.035,0.017,0.4,0.005,81,22.457,,,,,,,,,,,,
3967,20180807,102,동북권,111142,성동구,16,11,0.025,0.016,0.3,0.005,121,27.346,,,,,,,,,,,,
3968,20180807,102,동북권,111141,광진구,19,12,0.033,0.015,0.5,0.005,144,31.553,,,,,,,,,,,,
3969,20180807,101,서북권,111201,마포구,16,11,0.034,0.012,0.4,0.002,121,27.448,,,,,,,,,,,,
3970,20180807,101,서북권,111191,서대문구,18,10,0.031,0.014,0.6,0.003,100,28.648,,,,,,,,,,,,
3971,20180807,101,서북권,111181,은평구,24,18,0.04,0.014,0.4,0.003,324,42.457,,,,,,,,,,,,
3972,20180808,100,도심권,111121,중구,30,21,0.03,0.014,0.2,0.003,441,51.247,,,,,,,,,,,,
3973,20180808,104,동남권,111274,강동구,30,18,0.02,0.027,0.3,0.003,324,48.35,,,,,,,,,,,,
3974,20180808,104,동남권,111273,송파구,26,17,0.023,0.018,0.6,0.003,289,43.644,,,,,,,,,,,,
3975,20180808,104,동남권,111262,서초구,24,13,0.026,0.017,0.2,0.004,169,37.247,,,,,,,,,,,,
3976,20180808,104,동남권,111261,강남구,22,15,0.021,0.019,0.3,0.005,225,37.345,,,,,,,,,,,,
3977,20180808,103,서남권,111301,양천구,31,20,0.028,0.013,0.3,0.004,400,51.345,,,,,,,,,,,,
3978,20180808,103,서남권,111281,금천구,29,17,0.021,0.021,0.3,0.004,289,46.346,,,,,,,,,,,,
3979,20180808,103,서남권,111251,관악구,24,15,0.025,0.018,0.2,0.004,225,39.247,,,,,,,,,,,,
3980,20180808,103,서남권,111241,동작구,28,15,0.025,0.016,0.3,0.004,225,43.345,,,,,,,,,,,,
3981,20180808,103,서남권,111231,영등포구,33,19,0.019,0.017,0.5,0.004,361,52.54,,,,,,,,,,,,
3982,20180808,103,서남권,111221,구로구,23,15,0.032,0.014,0.2,0.003,225,38.249,,,,,,,,,,,,
3983,20180808,103,서남권,111212,강서구,22,16,0.025,0.011,0.2,0.003,256,38.239,,,,,,,,,,,,
3984,20180808,102,동북권,111311,노원구,27,15,0.024,0.011,0.2,0.005,225,42.24,,,,,,,,,,,,
3985,20180808,102,동북권,111291,강북구,25,16,0.032,0.007,0.2,0.002,256,41.241,,,,,,,,,,,,
3986,20180808,102,동북권,111171,도봉구,25,15,0.031,0.008,0.5,0.005,225,40.544,,,,,,,,,,,,
3987,20180808,102,동북권,111161,성북구,33,18,0.023,0.013,0.4,0.002,324,51.438,,,,,,,,,,,,
3988,20180808,102,동북권,111152,동대문구,21,18,0.028,0.016,0.3,0.005,324,39.349,,,,,,,,,,,,
3989,20180808,102,동북권,111151,중랑구,26,20,0.023,0.016,0.3,0.005,400,46.344,,,,,,,,,,,,
3990,20180808,102,동북권,111142,성동구,26,17,0.018,0.015,0.2,0.005,289,43.238,,,,,,,,,,,,
3991,20180808,102,동북권,111141,광진구,29,18,0.021,0.016,0.4,0.005,324,47.442,,,,,,,,,,,,
3992,20180808,101,서북권,111201,마포구,23,16,0.024,0.01,0.3,0.002,256,39.336,,,,,,,,,,,,
3993,20180808,101,서북권,111191,서대문구,23,14,0.023,0.011,0.5,0.003,196,37.537,,,,,,,,,,,,
3994,20180808,101,서북권,111181,은평구,28,22,0.03,0.011,0.3,0.003,484,50.344,,,,,,,,,,,,
3995,20180808,100,도심권,111131,용산구,25,19,0.022,0.019,0.3,0.003,361,44.344,,,,,,,,,,,,
3996,20180808,100,도심권,111123,종로구,24,15,0.025,0.018,0.3,0.003,225,39.346,,,,,,,,,,,,
3997,20180809,100,도심권,111121,중구,28,20,0.026,0.017,0.2,0.004,400,48.247,,,,,,,,,,,,
3998,20180809,104,동남권,111274,강동구,25,15,0.017,0.028,0.4,0.003,225,40.448,,,,,,,,,,,,
3999,20180809,104,동남권,111273,송파구,25,17,0.015,0.022,0.6,0.003,289,42.64,,,,,,,,,,,,
4000,20180809,104,동남권,111262,서초구,23,12,0.02,0.025,0.2,0.003,144,35.248,,,,,,,,,,,,
4001,20180809,104,동남권,111261,강남구,22,15,0.016,0.024,0.4,0.005,225,37.445,,,,,,,,,,,,
4002,20180809,103,서남권,111301,양천구,25,15,0.019,0.021,0.3,0.005,225,40.345,,,,,,,,,,,,
4003,20180809,103,서남권,111281,금천구,29,19,0.019,0.022,0.3,0.003,361,48.344,,,,,,,,,,,,
4004,20180809,103,서남권,111251,관악구,27,15,0.021,0.026,0.3,0.004,225,42.351,,,,,,,,,,,,
4005,20180809,103,서남권,111241,동작구,29,16,0.021,0.02,0.3,0.003,256,45.344,,,,,,,,,,,,
4006,20180809,103,서남권,111231,영등포구,32,20,0.017,0.02,0.5,0.004,400,52.541,,,,,,,,,,,,
4007,20180809,103,서남권,111221,구로구,23,15,0.03,0.021,0.2,0.002,225,38.253,,,,,,,,,,,,
4008,20180809,103,서남권,111212,강서구,22,16,0.022,0.017,0.3,0.004,256,38.343,,,,,,,,,,,,
4009,20180809,102,동북권,111311,노원구,24,14,0.025,0.012,0.3,0.005,196,38.342,,,,,,,,,,,,
4010,20180809,102,동북권,111291,강북구,22,15,0.029,0.008,0.2,0.002,225,37.239,,,,,,,,,,,,
4011,20180809,102,동북권,111171,도봉구,21,16,0.029,0.01,0.6,0.005,256,37.644,,,,,,,,,,,,
4012,20180809,102,동북권,111161,성북구,26,17,0.018,0.015,0.4,0.003,289,43.436,,,,,,,,,,,,
4013,20180809,102,동북권,111152,동대문구,18,17,0.023,0.021,0.3,0.005,289,35.349,,,,,,,,,,,,
4014,20180809,102,동북권,111151,중랑구,18,15,0.02,0.018,0.4,0.005,225,33.443,,,,,,,,,,,,
4015,20180809,102,동북권,111142,성동구,24,17,0.015,0.017,0.3,0.005,289,41.337,,,,,,,,,,,,
4016,20180809,102,동북권,111141,광진구,25,16,0.017,0.019,0.5,0.005,256,41.541,,,,,,,,,,,,
4017,20180809,101,서북권,111201,마포구,21,15,0.022,0.013,0.3,0.003,225,36.338,,,,,,,,,,,,
4018,20180809,101,서북권,111191,서대문구,20,14,0.02,0.014,0.6,0.004,196,34.638,,,,,,,,,,,,
4019,20180809,101,서북권,111181,은평구,25,20,0.026,0.013,0.3,0.004,400,45.343,,,,,,,,,,,,
4020,20180809,100,도심권,111131,용산구,22,19,0.017,0.023,0.3,0.004,361,41.344,,,,,,,,,,,,
4021,20180809,100,도심권,111123,종로구,22,16,0.022,0.021,0.3,0.004,256,38.347,,,,,,,,,,,,
4022,20180810,102,동북권,111291,강북구,14,8,0.031,0.008,0.3,0.002,64,22.341,,,,,,,,,,,,
4023,20180810,104,동남권,111274,강동구,24,10,0.023,0.022,0.3,0.003,100,34.348,,,,,,,,,,,,
4024,20180810,104,동남권,111273,송파구,18,9,0.029,0.015,0.6,0.002,81,27.646,,,,,,,,,,,,
4025,20180810,104,동남권,111262,서초구,13,4,0.029,0.021,0.3,0.003,16,17.353,,,,,,,,,,,,
4026,20180810,104,동남권,111261,강남구,14,8,0.021,0.021,0.4,0.005,64,22.447,,,,,,,,,,,,
4027,20180810,103,서남권,111301,양천구,18,10,0.029,0.017,0.4,0.004,100,28.45,,,,,,,,,,,,
4028,20180810,103,서남권,111281,금천구,20,12,0.03,0.02,0.4,0.003,144,32.453,,,,,,,,,,,,
4029,20180810,103,서남권,111251,관악구,16,8,0.021,0.023,0.4,0.003,64,24.447,,,,,,,,,,,,
4030,20180810,103,서남권,111241,동작구,20,8,0.03,0.02,0.4,0.003,64,28.453,,,,,,,,,,,,
4031,20180810,103,서남권,111231,영등포구,23,14,0.027,0.018,0.5,0.004,196,37.549,,,,,,,,,,,,
4032,20180810,103,서남권,111221,구로구,12,7,0.041,0.015,0.3,0.002,49,19.358,,,,,,,,,,,,
4033,20180810,103,서남권,111212,강서구,16,11,0.028,0.017,0.4,0.003,121,27.448,,,,,,,,,,,,
4034,20180810,102,동북권,111311,노원구,17,7,0.026,0.01,0.3,0.005,49,24.341,,,,,,,,,,,,
4035,20180810,102,동북권,111171,도봉구,18,10,0.03,0.01,0.6,0.005,100,28.645,,,,,,,,,,,,
4036,20180810,102,동북권,111161,성북구,19,10,0.022,0.015,0.5,0.002,100,29.539,,,,,,,,,,,,
4037,20180810,102,동북권,111152,동대문구,11,9,0.03,0.02,0.4,0.004,81,20.454,,,,,,,,,,,,
4038,20180810,102,동북권,111151,중랑구,11,8,0.026,0.015,0.4,0.005,64,19.446,,,,,,,,,,,,
4039,20180810,102,동북권,111142,성동구,17,10,0.024,0.012,0.3,0.005,100,27.341,,,,,,,,,,,,
4040,20180810,102,동북권,111141,광진구,15,10,0.026,0.012,0.5,0.005,100,25.543,,,,,,,,,,,,
4041,20180810,101,서북권,111201,마포구,14,11,0.031,0.01,0.4,0.003,121,25.444,,,,,,,,,,,,
4042,20180810,101,서북권,111191,서대문구,15,9,0.026,0.013,0.6,0.003,81,24.642,,,,,,,,,,,,
4043,20180810,101,서북권,111181,은평구,19,15,0.029,0.012,0.4,0.003,225,34.444,,,,,,,,,,,,
4044,20180810,100,도심권,111131,용산구,12,10,0.03,0.018,0.4,0.003,100,22.451,,,,,,,,,,,,
4045,20180810,100,도심권,111123,종로구,15,10,0.029,0.016,0.4,0.003,100,25.448,,,,,,,,,,,,
4046,20180810,100,도심권,111121,중구,17,12,0.032,0.016,0.3,0.003,144,29.351,,,,,,,,,,,,
4047,20180811,102,동북권,111311,노원구,11,4,0.03,0.009,0.3,0.004,16,15.343,,,,,,,,,,,,
4048,20180811,104,동남권,111274,강동구,11,4,0.028,0.016,0.3,0.003,16,15.347,,,,,,,,,,,,
4049,20180811,104,동남권,111273,송파구,9,4,0.034,0.011,0.5,0.003,16,13.548,,,,,,,,,,,,
4050,20180811,104,동남권,111262,서초구,8,3,0.034,0.014,0.2,0.003,9,11.251,,,,,,,,,,,,
4051,20180811,104,동남권,111261,강남구,7,3,0.025,0.017,0.3,0.005,9,10.347,,,,,,,,,,,,
4052,20180811,103,서남권,111301,양천구,12,6,0.035,0.017,0.3,0.004,36,18.356,,,,,,,,,,,,
4053,20180811,103,서남권,111281,금천구,12,7,0.035,0.014,0.3,0.003,49,19.352,,,,,,,,,,,,
4054,20180811,103,서남권,111251,관악구,12,5,0.029,0.017,0.3,0.003,25,17.349,,,,,,,,,,,,
4055,20180811,103,서남권,111241,동작구,13,5,0.035,0.012,0.3,0.003,25,18.35,,,,,,,,,,,,
4056,20180811,103,서남권,111231,영등포구,16,8,0.04,0.015,0.4,0.004,64,24.459,,,,,,,,,,,,
4057,20180811,103,서남권,111221,구로구,7,4,0.045,0.011,0.2,0.003,16,11.259,,,,,,,,,,,,
4058,20180811,103,서남권,111212,강서구,9,5,0.039,0.017,0.3,0.003,25,14.359,,,,,,,,,,,,
4059,20180811,102,동북권,111291,강북구,8,4,0.035,0.013,0.3,0.002,16,12.35,,,,,,,,,,,,
4060,20180811,102,동북권,111171,도봉구,11,4,0.035,0.009,0.6,0.005,16,15.649,,,,,,,,,,,,
4061,20180811,102,동북권,111161,성북구,11,6,0.026,0.017,0.4,0.002,36,17.445,,,,,,,,,,,,
4062,20180811,102,동북권,111152,동대문구,5,4,0.038,0.013,0.4,0.005,16,9.456,,,,,,,,,,,,
4063,20180811,102,동북권,111151,중랑구,5,3,0.032,0.012,0.3,0.005,9,8.349,,,,,,,,,,,,
4064,20180811,102,동북권,111142,성동구,13,8,0.026,0.011,0.3,0.005,64,21.342,,,,,,,,,,,,
4065,20180811,102,동북권,111141,광진구,9,5,0.03,0.009,0.4,0.005,25,14.444,,,,,,,,,,,,
4066,20180811,101,서북권,111201,마포구,10,6,0.039,0.011,0.3,0.003,36,16.353,,,,,,,,,,,,
4067,20180811,101,서북권,111191,서대문구,9,5,0.034,0.013,0.5,0.002,25,14.549,,,,,,,,,,,,
4068,20180811,101,서북권,111181,은평구,14,12,0.042,0.012,0.3,0.003,144,26.357,,,,,,,,,,,,
4069,20180811,100,도심권,111131,용산구,6,4,0.037,0.011,0.3,0.003,16,10.351,,,,,,,,,,,,
4070,20180811,100,도심권,111123,종로구,9,5,0.035,0.017,0.3,0.003,25,14.355,,,,,,,,,,,,
4071,20180811,100,도심권,111121,중구,10,6,0.032,0.024,0.2,0.002,36,16.258,,,,,,,,,,,,
4072,20180812,100,도심권,111131,용산구,10,9,0.038,0.01,0.3,0.002,81,19.35,,,,,,,,,,,,
4073,20180812,104,동남권,111274,강동구,12,8,0.029,0.014,0.3,0.003,64,20.346,,,,,,,,,,,,
4074,20180812,104,동남권,111273,송파구,14,10,0.034,0.01,0.5,0.003,100,24.547,,,,,,,,,,,,
4075,20180812,104,동남권,111262,서초구,14,6,0.038,0.011,0.2,0.003,36,20.252,,,,,,,,,,,,
4076,20180812,104,동남권,111261,강남구,10,7,0.029,0.012,0.3,0.005,49,17.346,,,,,,,,,,,,
4077,20180812,103,서남권,111301,양천구,15,9,0.037,0.011,0.3,0.003,81,24.351,,,,,,,,,,,,
4078,20180812,103,서남권,111281,금천구,16,10,0.04,0.01,0.3,0.003,100,26.353,,,,,,,,,,,,
4079,20180812,103,서남권,111251,관악구,16,8,0.037,0.013,0.3,0.003,64,24.353,,,,,,,,,,,,
4080,20180812,103,서남권,111241,동작구,17,7,0.04,0.009,0.3,0.003,49,24.352,,,,,,,,,,,,
4081,20180812,103,서남권,111231,영등포구,20,13,0.046,0.011,0.4,0.005,169,33.462,,,,,,,,,,,,
4082,20180812,103,서남권,111221,구로구,12,8,0.048,0.008,0.2,0.003,64,20.259,,,,,,,,,,,,
4083,20180812,103,서남권,111212,강서구,12,9,0.042,0.011,0.3,0.003,81,21.356,,,,,,,,,,,,
4084,20180812,100,도심권,111123,종로구,14,9,0.038,0.014,0.3,0.003,81,23.355,,,,,,,,,,,,
4085,20180812,102,동북권,111311,노원구,17,9,0.032,0.008,0.3,0.005,81,26.345,,,,,,,,,,,,
4086,20180812,100,도심권,111121,중구,15,11,0.038,0.018,0.2,0.003,121,26.259,,,,,,,,,,,,
4087,20180812,102,동북권,111291,강북구,12,8,0.04,0.01,0.3,0.002,64,20.352,,,,,,,,,,,,
4088,20180812,102,동북권,111171,도봉구,16,9,0.037,0.009,0.6,0.005,81,25.651,,,,,,,,,,,,
4089,20180812,102,동북권,111161,성북구,16,10,0.029,0.013,0.4,0.002,100,26.444,,,,,,,,,,,,
4090,20180812,102,동북권,111152,동대문구,9,9,0.04,0.011,0.4,0.004,81,18.455,,,,,,,,,,,,
4091,20180812,102,동북권,111151,중랑구,10,8,0.032,0.011,0.3,0.005,64,18.348,,,,,,,,,,,,
4092,20180812,102,동북권,111142,성동구,16,11,0.03,0.008,0.3,0.004,121,27.342,,,,,,,,,,,,
4093,20180812,102,동북권,111141,광진구,13,9,0.032,0.007,0.4,0.006,81,22.445,,,,,,,,,,,,
4094,20180812,101,서북권,111201,마포구,12,9,0.044,0.007,0.3,0.003,81,21.354,,,,,,,,,,,,
4095,20180812,101,서북권,111191,서대문구,13,9,0.037,0.011,0.5,0.003,81,22.551,,,,,,,,,,,,
4096,20180812,101,서북권,111181,은평구,17,15,0.045,0.01,0.3,0.003,225,32.358,,,,,,,,,,,,
4097,20180813,102,동북권,111311,노원구,34,21,0.029,0.014,0.3,0.005,441,55.348,,,,,,,,,,,,
4098,20180813,104,동남권,111274,강동구,39,24,0.025,0.025,0.3,0.003,576,63.353,,,,,,,,,,,,
4099,20180813,104,동남권,111273,송파구,33,22,0.03,0.016,0.6,0.003,484,55.649,,,,,,,,,,,,
4100,20180813,104,동남권,111262,서초구,29,18,0.031,0.021,0.2,0.004,324,47.256,,,,,,,,,,,,
4101,20180813,104,동남권,111261,강남구,30,20,0.024,0.022,0.3,0.006,400,50.352,,,,,,,,,,,,
4102,20180813,103,서남권,111301,양천구,33,22,0.027,0.021,0.4,0.004,484,55.452,,,,,,,,,,,,
4103,20180813,103,서남권,111281,금천구,33,23,0.032,0.017,0.3,0.004,529,56.353,,,,,,,,,,,,
4104,20180813,103,서남권,111251,관악구,33,20,0.034,0.022,0.3,0.004,400,53.36,,,,,,,,,,,,
4105,20180813,103,서남권,111241,동작구,34,19,0.031,0.017,0.3,0.004,361,53.352,,,,,,,,,,,,
4106,20180813,103,서남권,111231,영등포구,42,27,0.025,0.019,0.5,0.004,729,69.548,,,,,,,,,,,,
4107,20180813,103,서남권,111221,구로구,31,24,0.039,0.017,0.2,0.003,576,55.259,,,,,,,,,,,,
4108,20180813,103,서남권,111212,강서구,28,21,0.03,0.019,0.3,0.004,441,49.353,,,,,,,,,,,,
4109,20180813,102,동북권,111291,강북구,33,22,0.034,0.012,0.3,0.002,484,55.348,,,,,,,,,,,,
4110,20180813,102,동북권,111171,도봉구,35,23,0.032,0.013,0.7,0.005,529,58.75,,,,,,,,,,,,
4111,20180813,102,동북권,111161,성북구,34,24,0.027,0.017,0.5,0.003,576,58.547,,,,,,,,,,,,
4112,20180813,102,동북권,111152,동대문구,28,24,0.033,0.021,0.4,0.005,576,52.459,,,,,,,,,,,,
4113,20180813,102,동북권,111151,중랑구,29,23,0.029,0.018,0.4,0.005,529,52.452,,,,,,,,,,,,
4114,20180813,102,동북권,111142,성동구,32,25,0.024,0.015,0.3,0.004,625,57.343,,,,,,,,,,,,
4115,20180813,102,동북권,111141,광진구,33,24,0.03,0.014,0.5,0.006,576,57.55,,,,,,,,,,,,
4116,20180813,101,서북권,111201,마포구,30,22,0.031,0.015,0.4,0.002,484,52.448,,,,,,,,,,,,
4117,20180813,101,서북권,111191,서대문구,29,21,0.027,0.015,0.5,0.004,441,50.546,,,,,,,,,,,,
4118,20180813,101,서북권,111181,은평구,36,30,0.034,0.016,0.3,0.004,900,66.354,,,,,,,,,,,,
4119,20180813,100,도심권,111131,용산구,31,26,0.028,0.022,0.4,0.004,676,57.454,,,,,,,,,,,,
4120,20180813,100,도심권,111123,종로구,31,21,0.031,0.023,0.4,0.004,441,52.458,,,,,,,,,,,,
4121,20180813,100,도심권,111121,중구,36,27,0.028,0.024,0.3,0.003,729,63.355,,,,,,,,,,,,
4122,20180814,100,도심권,111121,중구,25,16,0.034,0.021,0.3,0.004,256,41.359,,,,,,,,,,,,
4123,20180814,104,동남권,111274,강동구,34,20,0.011,0.027,0.3,0.003,400,54.341,,,,,,,,,,,,
4124,20180814,104,동남권,111273,송파구,29,20,0.032,0.018,0.6,0.003,400,49.653,,,,,,,,,,,,
4125,20180814,104,동남권,111262,서초구,27,15,0.028,0.027,0.3,0.004,225,42.359,,,,,,,,,,,,
4126,20180814,104,동남권,111261,강남구,27,16,0.022,0.027,0.3,0.006,256,43.355,,,,,,,,,,,,
4127,20180814,103,서남권,111301,양천구,25,14,0.023,0.021,0.3,0.004,196,39.348,,,,,,,,,,,,
4128,20180814,103,서남권,111281,금천구,27,16,0.029,0.021,0.3,0.004,256,43.354,,,,,,,,,,,,
4129,20180814,103,서남권,111251,관악구,27,14,0.033,0.023,0.3,0.004,196,41.36,,,,,,,,,,,,
4130,20180814,103,서남권,111241,동작구,28,14,0.031,0.02,0.3,0.004,196,42.355,,,,,,,,,,,,
4131,20180814,103,서남권,111231,영등포구,36,20,0.025,0.018,0.5,0.005,400,56.548,,,,,,,,,,,,
4132,20180814,103,서남권,111221,구로구,24,16,0.034,0.018,0.2,0.005,256,40.257,,,,,,,,,,,,
4133,20180814,103,서남권,111212,강서구,24,14,0.025,0.02,0.3,0.004,196,38.349,,,,,,,,,,,,
4134,20180814,102,동북권,111311,노원구,27,16,0.026,0.016,0.3,0.005,256,43.347,,,,,,,,,,,,
4135,20180814,102,동북권,111291,강북구,23,14,0.036,0.011,0.2,0.003,196,37.25,,,,,,,,,,,,
4136,20180814,102,동북권,111171,도봉구,29,19,0.033,0.015,0.6,0.006,361,48.654,,,,,,,,,,,,
4137,20180814,102,동북권,111161,성북구,31,18,0.024,0.019,0.4,0.003,324,49.446,,,,,,,,,,,,
4138,20180814,102,동북권,111152,동대문구,23,18,0.03,0.024,0.4,0.006,324,41.46,,,,,,,,,,,,
4139,20180814,102,동북권,111151,중랑구,24,18,0.025,0.022,0.3,0.006,324,42.353,,,,,,,,,,,,
4140,20180814,102,동북권,111142,성동구,27,24,0.025,0.016,0.3,0.005,576,51.346,,,,,,,,,,,,
4141,20180814,102,동북권,111141,광진구,30,20,0.028,0.018,0.4,0.006,400,50.452,,,,,,,,,,,,
4142,20180814,101,서북권,111201,마포구,25,16,0.029,0.013,0.3,0.003,256,41.345,,,,,,,,,,,,
4143,20180814,101,서북권,111191,서대문구,23,13,0.028,0.014,0.5,0.004,169,36.546,,,,,,,,,,,,
4144,20180814,101,서북권,111181,은평구,26,20,0.036,0.012,0.2,0.004,400,46.252,,,,,,,,,,,,
4145,20180814,100,도심권,111131,용산구,25,19,0.028,0.024,0.3,0.004,361,44.356,,,,,,,,,,,,
4146,20180814,100,도심권,111123,종로구,24,16,0.028,0.024,0.4,0.004,256,40.456,,,,,,,,,,,,
4147,20180815,102,동북권,111291,강북구,28,19,0.044,0.01,0.3,0.002,361,47.356,,,,,,,,,,,,
4148,20180815,104,동남권,111274,강동구,37,22,0.03,0.021,0.3,0.003,484,59.354,,,,,,,,,,,,
4149,20180815,104,동남권,111273,송파구,29,19,0.036,0.015,0.5,0.003,361,48.554,,,,,,,,,,,,
4150,20180815,104,동남권,111262,서초구,28,17,0.043,0.019,0.2,0.003,289,45.265,,,,,,,,,,,,
4151,20180815,104,동남권,111261,강남구,25,18,0.031,0.02,0.3,0.005,324,43.356,,,,,,,,,,,,
4152,20180815,103,서남권,111301,양천구,30,19,0.04,0.022,0.3,0.003,361,49.365,,,,,,,,,,,,
4153,20180815,103,서남권,111281,금천구,32,21,0.045,0.018,0.3,0.003,441,53.366,,,,,,,,,,,,
4154,20180815,103,서남권,111251,관악구,32,20,0.044,0.024,0.3,0.003,400,52.371,,,,,,,,,,,,
4155,20180815,103,서남권,111241,동작구,33,18,0.042,0.02,0.4,0.003,324,51.465,,,,,,,,,,,,
4156,20180815,103,서남권,111231,영등포구,39,26,0.045,0.016,0.5,0.004,676,65.565,,,,,,,,,,,,
4157,20180815,103,서남권,111221,구로구,28,20,0.03,0.024,0.3,0.002,400,48.356,,,,,,,,,,,,
4158,20180815,103,서남권,111212,강서구,26,19,0.043,0.021,0.3,0.003,361,45.367,,,,,,,,,,,,
4159,20180815,102,동북권,111311,노원구,30,18,0.031,0.014,0.3,0.005,324,48.35,,,,,,,,,,,,
4160,20180815,102,동북권,111171,도봉구,30,20,0.038,0.013,0.6,0.005,400,50.656,,,,,,,,,,,,
4161,20180815,102,동북권,111161,성북구,36,22,0.028,0.021,0.4,0.002,484,58.451,,,,,,,,,,,,
4162,20180815,102,동북권,111152,동대문구,25,22,0.039,0.025,0.4,0.005,484,47.469,,,,,,,,,,,,
4163,20180815,102,동북권,111151,중랑구,25,19,0.036,0.014,0.3,0.006,361,44.356,,,,,,,,,,,,
4164,20180815,102,동북권,111142,성동구,32,24,0.033,0.014,0.3,0.005,576,56.352,,,,,,,,,,,,
4165,20180815,102,동북권,111141,광진구,28,20,0.037,0.01,0.4,0.006,400,48.453,,,,,,,,,,,,
4166,20180815,101,서북권,111201,마포구,28,20,0.044,0.014,0.3,0.003,400,48.361,,,,,,,,,,,,
4167,20180815,101,서북권,111191,서대문구,25,17,0.041,0.015,0.5,0.002,289,42.558,,,,,,,,,,,,
4168,20180815,101,서북권,111181,은평구,28,25,0.045,0.015,0.3,0.003,625,53.363,,,,,,,,,,,,
4169,20180815,100,도심권,111131,용산구,26,23,0.045,0.016,0.3,0.003,529,49.364,,,,,,,,,,,,
4170,20180815,100,도심권,111123,종로구,28,19,0.038,0.022,0.4,0.003,361,47.463,,,,,,,,,,,,
4171,20180815,100,도심권,111121,중구,28,20,0.04,0.028,0.4,0.003,400,48.471,,,,,,,,,,,,
4172,20180816,102,동북권,111311,노원구,18,8,0.022,0.008,0.3,0.004,64,26.334,,,,,,,,,,,,
4173,20180816,104,동남권,111274,강동구,27,10,0.023,0.012,0.3,0.003,100,37.338,,,,,,,,,,,,
4174,20180816,104,동남권,111273,송파구,16,8,0.026,0.01,0.4,0.002,64,24.438,,,,,,,,,,,,
4175,20180816,104,동남권,111262,서초구,14,5,0.026,0.012,0.2,0.003,25,19.241,,,,,,,,,,,,
4176,20180816,104,동남권,111261,강남구,11,5,0.018,0.016,0.3,0.005,25,16.339,,,,,,,,,,,,
4177,20180816,103,서남권,111301,양천구,17,8,0.023,0.016,0.3,0.003,64,25.342,,,,,,,,,,,,
4178,20180816,103,서남권,111281,금천구,16,8,0.029,0.01,0.2,0.003,64,24.242,,,,,,,,,,,,
4179,20180816,103,서남권,111251,관악구,16,8,0.025,0.017,0.2,0.002,64,24.244,,,,,,,,,,,,
4180,20180816,103,서남권,111241,동작구,18,7,0.027,0.012,0.3,0.003,49,25.342,,,,,,,,,,,,
4181,20180816,103,서남권,111231,영등포구,21,12,0.03,0.011,0.4,0.004,144,33.445,,,,,,,,,,,,
4182,20180816,103,서남권,111221,구로구,21,15,0.039,0.01,0.2,0.003,225,36.252,,,,,,,,,,,,
4183,20180816,103,서남권,111212,강서구,12,7,0.023,0.015,0.2,0.002,49,19.24,,,,,,,,,,,,
4184,20180816,102,동북권,111291,강북구,14,7,0.027,0.009,0.2,0.002,49,21.238,,,,,,,,,,,,
4185,20180816,102,동북권,111171,도봉구,18,9,0.026,0.008,0.5,0.005,81,27.539,,,,,,,,,,,,
4186,20180816,102,동북권,111161,성북구,19,10,0.016,0.016,0.4,0.002,100,29.434,,,,,,,,,,,,
4187,20180816,102,동북권,111152,동대문구,11,9,0.024,0.017,0.4,0.005,81,20.446,,,,,,,,,,,,
4188,20180816,102,동북권,111151,중랑구,12,7,0.023,0.011,0.3,0.005,49,19.339,,,,,,,,,,,,
4189,20180816,102,동북권,111142,성동구,20,10,0.019,0.009,0.2,0.005,100,30.233,,,,,,,,,,,,
4190,20180816,102,동북권,111141,광진구,15,10,0.022,0.009,0.4,0.006,100,25.437,,,,,,,,,,,,
4191,20180816,101,서북권,111201,마포구,14,9,0.029,0.006,0.2,0.003,81,23.238,,,,,,,,,,,,
4192,20180816,101,서북권,111191,서대문구,14,7,0.026,0.009,0.4,0.002,49,21.437,,,,,,,,,,,,
4193,20180816,101,서북권,111181,은평구,21,14,0.027,0.01,0.2,0.003,196,35.24,,,,,,,,,,,,
4194,20180816,100,도심권,111131,용산구,12,7,0.026,0.01,0.2,0.002,49,19.238,,,,,,,,,,,,
4195,20180816,100,도심권,111123,종로구,14,8,0.024,0.014,0.3,0.003,64,22.341,,,,,,,,,,,,
4196,20180816,100,도심권,111121,중구,18,9,0.021,0.021,0.4,0.003,81,27.445,,,,,,,,,,,,
4197,20180817,101,서북권,111181,은평구,15,9,0.038,0.01,0.1,0.003,81,24.151,,,,,,,,,,,,
